date,city,state,aqi,pm25,pm10,no2,so2,co,category,year,month
2022-08-24,Pune,Maharashtra,71.0,42.7,39.1,11.0,2.2,3.66,Satisfactory,2022,2022-08
2022-08-25,Pune,Maharashtra,79.5,35.7,61.4,12.2,3.2,2.54,Satisfactory,2022,2022-08
2022-08-26,Pune,Maharashtra,68.9,27.9,38.0,7.5,3.8,3.34,Satisfactory,2022,2022-08
2022-08-27,Pune,Maharashtra,83.9,41.6,52.3,10.7,3.7,1.85,Satisfactory,2022,2022-08
2022-08-28,Pune,Maharashtra,67.2,37.9,44.8,13.0,5.0,3.27,Satisfactory,2022,2022-08
2022-08-29,Pune,Maharashtra,62.8,31.0,43.4,11.8,2.3,3.08,Satisfactory,2022,2022-08
2022-08-30,Pune,Maharashtra,65.4,34.4,57.0,9.5,4.0,3.82,Satisfactory,2022,2022-08
2022-08-31,Pune,Maharashtra,68.7,29.4,40.0,5.7,4.7,2.71,Satisfactory,2022,2022-08
2022-09-01,Pune,Maharashtra,55.0,32.0,38.2,9.0,3.0,2.44,Satisfactory,2022,2022-09
2022-09-02,Pune,Maharashtra,72.0,43.7,63.7,8.5,5.6,2.31,Satisfactory,2022,2022-09
2022-09-03,Pune,Maharashtra,76.8,37.4,65.5,9.0,3.6,2.8,Satisfactory,2022,2022-09
2022-09-04,Pune,Maharashtra,68.4,26.3,62.7,8.4,2.4,3.44,Satisfactory,2022,2022-09
2022-09-05,Pune,Maharashtra,78.1,35.2,48.6,15.3,5.9,1.89,Satisfactory,2022,2022-09
2022-09-06,Pune,Maharashtra,83.9,36.3,50.2,12.8,6.0,3.99,Satisfactory,2022,2022-09
2022-09-07,Pune,Maharashtra,101.3,42.9,67.5,14.8,6.2,2.32,Moderate,2022,2022-09
2022-09-08,Pune,Maharashtra,93.6,39.6,60.7,10.4,7.2,3.39,Satisfactory,2022,2022-09
2022-09-09,Pune,Maharashtra,86.0,43.6,72.2,10.7,3.0,3.97,Satisfactory,2022,2022-09
2022-09-10,Pune,Maharashtra,66.9,26.0,54.6,11.0,2.1,3.19,Satisfactory,2022,2022-09
2022-09-11,Pune,Maharashtra,87.4,52.9,54.3,12.5,5.7,2.55,Satisfactory,2022,2022-09
2022-09-12,Pune,Maharashtra,84.6,48.7,55.3,14.9,4.3,2.59,Satisfactory,2022,2022-09
2022-09-13,Pune,Maharashtra,82.8,34.8,75.7,10.9,6.1,2.18,Satisfactory,2022,2022-09
2022-09-14,Pune,Maharashtra,75.0,28.8,71.1,6.7,4.0,4.14,Satisfactory,2022,2022-09
2022-09-15,Pune,Maharashtra,81.7,47.1,60.3,12.5,5.0,1.99,Satisfactory,2022,2022-09
2022-09-16,Pune,Maharashtra,68.9,32.5,45.5,7.6,3.3,2.42,Satisfactory,2022,2022-09
2022-09-17,Pune,Maharashtra,68.1,33.9,42.2,11.9,5.0,2.04,Satisfactory,2022,2022-09
2022-09-18,Pune,Maharashtra,82.7,49.8,46.6,6.8,3.2,3.92,Satisfactory,2022,2022-09
2022-09-19,Pune,Maharashtra,72.6,44.4,61.7,10.8,4.7,2.12,Satisfactory,2022,2022-09
2022-09-20,Pune,Maharashtra,67.7,29.3,43.7,10.8,4.6,2.93,Satisfactory,2022,2022-09
2022-09-21,Pune,Maharashtra,90.8,35.9,51.3,9.6,4.0,3.29,Satisfactory,2022,2022-09
2022-09-22,Pune,Maharashtra,80.8,44.5,55.7,11.9,2.8,2.96,Satisfactory,2022,2022-09
2022-09-23,Pune,Maharashtra,75.3,44.1,61.3,7.0,5.5,3.56,Satisfactory,2022,2022-09
2022-09-24,Pune,Maharashtra,97.8,41.2,75.3,15.1,7.5,2.22,Satisfactory,2022,2022-09
2022-09-25,Pune,Maharashtra,74.3,34.9,68.7,7.9,5.3,1.49,Satisfactory,2022,2022-09
2022-09-26,Pune,Maharashtra,75.4,35.6,45.4,8.1,4.2,2.47,Satisfactory,2022,2022-09
2022-09-27,Pune,Maharashtra,81.3,35.0,57.5,13.3,2.9,3.19,Satisfactory,2022,2022-09
2022-09-28,Pune,Maharashtra,71.1,41.0,65.5,7.8,4.4,3.35,Satisfactory,2022,2022-09
2022-09-29,Pune,Maharashtra,64.4,37.5,58.6,8.8,5.1,3.79,Satisfactory,2022,2022-09
2022-09-30,Pune,Maharashtra,110.2,59.5,77.1,17.6,6.1,2.36,Moderate,2022,2022-09
2022-10-01,Pune,Maharashtra,96.2,56.2,89.1,8.0,6.7,3.41,Satisfactory,2022,2022-10
2022-10-02,Pune,Maharashtra,91.4,46.8,68.3,16.7,5.9,3.33,Satisfactory,2022,2022-10
2022-10-03,Pune,Maharashtra,118.1,64.4,110.6,10.6,5.8,6.48,Moderate,2022,2022-10
2022-10-04,Pune,Maharashtra,92.9,36.2,83.1,16.3,6.6,4.08,Satisfactory,2022,2022-10
2022-10-05,Pune,Maharashtra,92.2,36.2,70.6,11.9,5.2,4.57,Satisfactory,2022,2022-10
2022-10-06,Pune,Maharashtra,75.2,39.4,43.8,6.1,3.8,3.78,Satisfactory,2022,2022-10
2022-10-07,Pune,Maharashtra,98.8,57.1,76.1,18.2,3.6,5.79,Satisfactory,2022,2022-10
2022-10-08,Pune,Maharashtra,93.1,36.7,68.1,9.4,5.7,2.57,Satisfactory,2022,2022-10
2022-10-09,Pune,Maharashtra,98.8,48.9,62.4,10.1,4.2,2.09,Satisfactory,2022,2022-10
2022-10-10,Pune,Maharashtra,81.4,44.6,66.1,7.2,3.7,3.47,Satisfactory,2022,2022-10
2022-10-11,Pune,Maharashtra,102.4,61.5,72.8,14.4,6.9,5.34,Moderate,2022,2022-10
2022-10-12,Pune,Maharashtra,91.3,38.9,78.1,8.7,4.6,4.12,Satisfactory,2022,2022-10
2022-10-13,Pune,Maharashtra,99.5,54.4,83.9,10.3,7.9,2.7,Satisfactory,2022,2022-10
2022-10-14,Pune,Maharashtra,94.1,56.3,72.8,14.3,5.4,2.04,Satisfactory,2022,2022-10
2022-10-15,Pune,Maharashtra,84.4,45.9,58.5,16.2,3.3,2.71,Satisfactory,2022,2022-10
2022-10-16,Pune,Maharashtra,56.8,27.0,38.4,5.5,4.0,2.15,Satisfactory,2022,2022-10
2022-10-17,Pune,Maharashtra,98.7,51.1,75.9,14.7,6.4,4.46,Satisfactory,2022,2022-10
2022-10-18,Pune,Maharashtra,95.4,41.8,74.9,12.6,3.0,4.71,Satisfactory,2022,2022-10
2022-10-19,Pune,Maharashtra,74.1,33.1,68.1,8.4,5.9,2.86,Satisfactory,2022,2022-10
2022-10-20,Pune,Maharashtra,82.3,33.5,59.7,10.2,5.1,2.29,Satisfactory,2022,2022-10
2022-10-21,Pune,Maharashtra,79.4,47.6,60.1,12.3,2.5,3.37,Satisfactory,2022,2022-10
2022-10-22,Pune,Maharashtra,97.9,58.0,78.8,16.9,6.1,2.02,Satisfactory,2022,2022-10
2022-10-23,Pune,Maharashtra,89.2,49.0,55.4,14.4,2.7,2.89,Satisfactory,2022,2022-10
2022-10-24,Pune,Maharashtra,70.3,38.4,53.4,13.7,3.4,3.44,Satisfactory,2022,2022-10
2022-10-25,Pune,Maharashtra,93.4,54.2,60.8,15.9,4.6,2.35,Satisfactory,2022,2022-10
2022-10-26,Pune,Maharashtra,69.4,37.9,41.1,6.7,3.5,2.83,Satisfactory,2022,2022-10
2022-10-27,Pune,Maharashtra,90.9,52.5,71.3,17.1,3.7,3.98,Satisfactory,2022,2022-10
2022-10-28,Pune,Maharashtra,104.1,64.3,76.8,12.9,7.6,2.82,Moderate,2022,2022-10
2022-10-29,Pune,Maharashtra,100.1,38.9,72.8,11.0,5.0,5.95,Moderate,2022,2022-10
2022-10-30,Pune,Maharashtra,104.5,46.0,70.2,11.4,6.1,3.04,Moderate,2022,2022-10
2022-10-31,Pune,Maharashtra,81.6,45.1,67.1,10.6,2.6,1.71,Satisfactory,2022,2022-10
2022-11-01,Pune,Maharashtra,118.6,62.1,85.9,22.0,4.7,4.08,Moderate,2022,2022-11
2022-11-02,Pune,Maharashtra,107.4,55.4,71.6,21.4,5.6,2.37,Moderate,2022,2022-11
2022-11-03,Pune,Maharashtra,107.5,55.0,101.4,16.3,6.8,3.07,Moderate,2022,2022-11
2022-11-04,Pune,Maharashtra,93.0,37.7,73.6,17.1,5.5,3.51,Satisfactory,2022,2022-11
2022-11-05,Pune,Maharashtra,96.2,39.8,81.4,13.8,4.8,4.08,Satisfactory,2022,2022-11
2022-11-06,Pune,Maharashtra,131.1,57.4,94.6,20.3,5.4,6.55,Moderate,2022,2022-11
2022-11-07,Pune,Maharashtra,117.6,68.6,87.9,12.2,7.9,4.32,Moderate,2022,2022-11
2022-11-08,Pune,Maharashtra,106.8,55.8,63.3,16.6,5.2,3.56,Moderate,2022,2022-11
2022-11-09,Pune,Maharashtra,105.6,57.3,84.6,9.8,7.1,3.48,Moderate,2022,2022-11
2022-11-10,Pune,Maharashtra,109.7,62.7,87.0,12.9,5.2,5.4,Moderate,2022,2022-11
2022-11-11,Pune,Maharashtra,125.9,52.6,108.9,14.9,7.7,3.1,Moderate,2022,2022-11
2022-11-12,Pune,Maharashtra,112.0,51.2,90.7,12.6,8.3,5.2,Moderate,2022,2022-11
2022-11-13,Pune,Maharashtra,103.3,40.1,80.6,12.5,5.4,4.88,Moderate,2022,2022-11
2022-11-14,Pune,Maharashtra,116.0,63.6,65.1,20.0,6.3,4.9,Moderate,2022,2022-11
2022-11-15,Pune,Maharashtra,99.4,54.7,85.5,12.6,6.4,3.01,Satisfactory,2022,2022-11
2022-11-16,Pune,Maharashtra,89.0,51.6,70.6,15.4,4.8,2.59,Satisfactory,2022,2022-11
2022-11-17,Pune,Maharashtra,86.5,39.8,54.9,14.8,3.0,4.8,Satisfactory,2022,2022-11
2022-11-18,Pune,Maharashtra,94.4,39.8,88.9,18.7,4.7,5.62,Satisfactory,2022,2022-11
2022-11-19,Pune,Maharashtra,109.4,43.7,67.3,21.3,8.7,5.68,Moderate,2022,2022-11
2022-11-20,Pune,Maharashtra,93.5,47.1,85.1,8.7,7.2,3.18,Satisfactory,2022,2022-11
2022-11-21,Pune,Maharashtra,110.1,67.2,98.7,20.5,6.8,5.87,Moderate,2022,2022-11
2022-11-22,Pune,Maharashtra,114.8,64.5,70.5,18.1,4.3,6.29,Moderate,2022,2022-11
2022-11-23,Pune,Maharashtra,94.3,57.0,53.6,12.9,6.5,3.08,Satisfactory,2022,2022-11
2022-11-24,Pune,Maharashtra,102.5,52.0,85.1,19.9,3.6,2.69,Moderate,2022,2022-11
2022-11-25,Pune,Maharashtra,79.1,37.9,52.9,11.7,5.9,2.09,Satisfactory,2022,2022-11
2022-11-26,Pune,Maharashtra,109.0,47.0,89.2,9.5,6.9,3.55,Moderate,2022,2022-11
2022-11-27,Pune,Maharashtra,94.5,43.8,83.8,18.3,5.4,4.09,Satisfactory,2022,2022-11
2022-11-28,Pune,Maharashtra,88.6,35.2,74.0,13.3,2.9,2.48,Satisfactory,2022,2022-11
2022-11-29,Pune,Maharashtra,100.9,54.3,93.0,17.3,5.4,3.65,Moderate,2022,2022-11
2022-11-30,Pune,Maharashtra,101.4,47.9,80.1,12.5,4.2,4.47,Moderate,2022,2022-11
2022-12-01,Pune,Maharashtra,96.5,37.2,63.7,13.7,4.6,2.02,Satisfactory,2022,2022-12
2022-12-02,Pune,Maharashtra,97.5,42.3,57.4,18.9,4.4,2.01,Satisfactory,2022,2022-12
2022-12-03,Pune,Maharashtra,85.9,44.3,52.4,17.0,6.7,3.97,Satisfactory,2022,2022-12
2022-12-04,Pune,Maharashtra,104.9,57.6,75.5,20.5,5.4,3.1,Moderate,2022,2022-12
2022-12-05,Pune,Maharashtra,95.5,49.4,61.9,15.1,4.7,5.3,Satisfactory,2022,2022-12
2022-12-06,Pune,Maharashtra,94.7,48.7,75.7,13.9,7.0,2.13,Satisfactory,2022,2022-12
2022-12-07,Pune,Maharashtra,99.6,56.2,72.0,12.2,4.4,2.92,Satisfactory,2022,2022-12
2022-12-08,Pune,Maharashtra,93.8,56.2,62.7,14.8,6.5,1.96,Satisfactory,2022,2022-12
2022-12-09,Pune,Maharashtra,97.0,53.1,63.5,7.8,4.3,2.29,Satisfactory,2022,2022-12
2022-12-10,Pune,Maharashtra,95.8,41.5,65.5,9.1,6.3,2.9,Satisfactory,2022,2022-12
2022-12-11,Pune,Maharashtra,108.1,64.4,63.3,11.4,7.9,5.72,Moderate,2022,2022-12
2022-12-12,Pune,Maharashtra,114.6,48.9,68.0,21.0,4.5,6.29,Moderate,2022,2022-12
2022-12-13,Pune,Maharashtra,95.1,54.1,67.8,8.4,6.2,2.47,Satisfactory,2022,2022-12
2022-12-14,Pune,Maharashtra,109.5,66.0,78.5,9.8,4.5,5.97,Moderate,2022,2022-12
2022-12-15,Pune,Maharashtra,106.3,44.8,78.4,19.7,3.4,3.42,Moderate,2022,2022-12
2022-12-16,Pune,Maharashtra,93.4,55.9,73.6,15.5,6.7,3.82,Satisfactory,2022,2022-12
2022-12-17,Pune,Maharashtra,101.8,55.4,62.2,19.6,7.1,3.07,Moderate,2022,2022-12
2022-12-18,Pune,Maharashtra,107.8,56.0,75.6,17.2,8.6,2.35,Moderate,2022,2022-12
2022-12-19,Pune,Maharashtra,84.6,37.6,65.7,15.2,3.8,1.93,Satisfactory,2022,2022-12
2022-12-20,Pune,Maharashtra,69.0,36.7,58.7,13.4,2.6,3.87,Satisfactory,2022,2022-12
2022-12-21,Pune,Maharashtra,81.6,49.9,52.7,13.7,5.7,3.04,Satisfactory,2022,2022-12
2022-12-22,Pune,Maharashtra,96.6,52.7,75.2,10.0,6.6,5.52,Satisfactory,2022,2022-12
2022-12-23,Pune,Maharashtra,99.8,48.2,74.0,16.1,3.9,5.6,Satisfactory,2022,2022-12
2022-12-24,Pune,Maharashtra,97.6,55.9,87.8,14.9,7.2,4.61,Satisfactory,2022,2022-12
2022-12-25,Pune,Maharashtra,105.4,51.2,79.0,10.6,8.2,3.04,Moderate,2022,2022-12
2022-12-26,Pune,Maharashtra,97.9,41.9,57.8,13.2,4.3,4.86,Satisfactory,2022,2022-12
2022-12-27,Pune,Maharashtra,108.8,46.4,69.8,19.2,5.3,2.66,Moderate,2022,2022-12
2022-12-28,Pune,Maharashtra,88.0,53.7,54.6,8.6,4.2,2.1,Satisfactory,2022,2022-12
2022-12-29,Pune,Maharashtra,99.8,42.0,59.4,18.5,5.2,2.62,Satisfactory,2022,2022-12
2022-12-30,Pune,Maharashtra,95.5,49.6,54.1,12.5,5.7,5.56,Satisfactory,2022,2022-12
2022-12-31,Pune,Maharashtra,109.0,44.9,78.9,11.6,6.0,4.0,Moderate,2022,2022-12
2023-01-01,Pune,Maharashtra,71.1,43.8,65.2,10.7,2.8,3.01,Satisfactory,2023,2023-01
2023-01-02,Pune,Maharashtra,73.0,32.0,42.8,14.3,2.8,1.9,Satisfactory,2023,2023-01
2023-01-03,Pune,Maharashtra,77.8,47.7,58.8,13.3,3.6,3.21,Satisfactory,2023,2023-01
2023-01-04,Pune,Maharashtra,86.1,41.1,74.5,12.1,5.3,2.36,Satisfactory,2023,2023-01
2023-01-05,Pune,Maharashtra,107.3,63.0,74.6,14.8,5.1,5.98,Moderate,2023,2023-01
2023-01-06,Pune,Maharashtra,76.7,43.0,45.3,6.4,5.5,1.94,Satisfactory,2023,2023-01
2023-01-07,Pune,Maharashtra,81.3,33.9,64.5,14.5,3.2,2.0,Satisfactory,2023,2023-01
2023-01-08,Pune,Maharashtra,80.6,48.4,64.6,6.8,4.8,4.52,Satisfactory,2023,2023-01
2023-01-09,Pune,Maharashtra,70.2,32.1,47.4,7.7,3.9,2.07,Satisfactory,2023,2023-01
2023-01-10,Pune,Maharashtra,87.3,41.6,73.2,8.0,5.9,3.85,Satisfactory,2023,2023-01
2023-01-11,Pune,Maharashtra,92.0,48.9,53.0,14.2,5.0,3.63,Satisfactory,2023,2023-01
2023-01-12,Pune,Maharashtra,59.9,28.8,47.6,6.9,2.6,2.39,Satisfactory,2023,2023-01
2023-01-13,Pune,Maharashtra,64.0,33.4,49.7,11.9,4.4,1.41,Satisfactory,2023,2023-01
2023-01-14,Pune,Maharashtra,58.6,27.3,54.6,7.9,3.9,3.44,Satisfactory,2023,2023-01
2023-01-15,Pune,Maharashtra,94.0,39.1,53.8,11.1,3.0,2.32,Satisfactory,2023,2023-01
2023-01-16,Pune,Maharashtra,89.4,37.0,70.5,8.8,4.4,3.02,Satisfactory,2023,2023-01
2023-01-17,Pune,Maharashtra,86.8,45.7,50.5,8.0,5.2,3.94,Satisfactory,2023,2023-01
2023-01-18,Pune,Maharashtra,69.3,41.1,39.6,11.5,2.6,3.15,Satisfactory,2023,2023-01
2023-01-19,Pune,Maharashtra,74.3,40.1,64.8,9.5,2.3,3.9,Satisfactory,2023,2023-01
2023-01-20,Pune,Maharashtra,90.3,51.2,67.7,18.1,4.8,4.32,Satisfactory,2023,2023-01
2023-01-21,Pune,Maharashtra,76.6,41.4,58.0,11.5,5.4,3.28,Satisfactory,2023,2023-01
2023-01-22,Pune,Maharashtra,98.6,38.3,58.5,9.4,5.1,5.41,Satisfactory,2023,2023-01
2023-01-23,Pune,Maharashtra,72.4,38.7,68.0,6.1,4.8,2.36,Satisfactory,2023,2023-01
2023-01-24,Pune,Maharashtra,74.0,34.1,64.0,11.5,3.2,1.98,Satisfactory,2023,2023-01
2023-01-25,Pune,Maharashtra,73.1,29.7,44.6,13.5,5.6,4.29,Satisfactory,2023,2023-01
2023-01-26,Pune,Maharashtra,77.2,35.3,60.5,11.8,4.5,3.73,Satisfactory,2023,2023-01
2023-01-27,Pune,Maharashtra,90.6,49.6,53.0,10.4,6.7,3.95,Satisfactory,2023,2023-01
2023-01-28,Pune,Maharashtra,87.5,38.5,62.5,9.9,6.4,4.3,Satisfactory,2023,2023-01
2023-01-29,Pune,Maharashtra,74.1,36.3,68.4,14.2,4.9,4.13,Satisfactory,2023,2023-01
2023-01-30,Pune,Maharashtra,86.9,41.8,57.3,7.6,6.1,2.16,Satisfactory,2023,2023-01
2023-01-31,Pune,Maharashtra,92.8,44.4,59.8,12.5,4.2,4.94,Satisfactory,2023,2023-01
2023-02-01,Pune,Maharashtra,78.0,37.2,59.2,8.6,5.8,2.12,Satisfactory,2023,2023-02
2023-02-02,Pune,Maharashtra,76.5,40.3,66.6,11.6,2.6,3.4,Satisfactory,2023,2023-02
2023-02-03,Pune,Maharashtra,69.2,38.5,62.4,13.7,3.5,1.45,Satisfactory,2023,2023-02
2023-02-04,Pune,Maharashtra,81.8,39.3,66.6,15.3,6.3,4.61,Satisfactory,2023,2023-02
2023-02-05,Pune,Maharashtra,89.0,33.9,61.9,16.8,5.7,3.45,Satisfactory,2023,2023-02
2023-02-06,Pune,Maharashtra,87.3,35.3,56.6,12.8,6.5,2.08,Satisfactory,2023,2023-02
2023-02-07,Pune,Maharashtra,80.3,36.2,49.6,8.1,4.4,3.48,Satisfactory,2023,2023-02
2023-02-08,Pune,Maharashtra,66.3,39.6,50.5,10.8,2.6,3.22,Satisfactory,2023,2023-02
2023-02-09,Pune,Maharashtra,64.1,34.6,40.7,9.7,4.1,3.06,Satisfactory,2023,2023-02
2023-02-10,Pune,Maharashtra,82.2,49.2,76.4,14.6,6.1,1.71,Satisfactory,2023,2023-02
2023-02-11,Pune,Maharashtra,72.1,31.3,50.7,13.3,4.0,3.31,Satisfactory,2023,2023-02
2023-02-12,Pune,Maharashtra,74.8,35.0,59.2,13.3,3.4,4.29,Satisfactory,2023,2023-02
2023-02-13,Pune,Maharashtra,76.4,47.1,60.7,11.2,4.9,2.41,Satisfactory,2023,2023-02
2023-02-14,Pune,Maharashtra,71.3,28.0,46.4,7.2,5.4,3.86,Satisfactory,2023,2023-02
2023-02-15,Pune,Maharashtra,85.2,36.7,53.6,14.7,3.9,1.92,Satisfactory,2023,2023-02
2023-02-16,Pune,Maharashtra,71.0,39.2,67.1,10.5,3.1,2.48,Satisfactory,2023,2023-02
2023-02-17,Pune,Maharashtra,89.5,53.0,81.7,16.4,5.6,3.4,Satisfactory,2023,2023-02
2023-02-18,Pune,Maharashtra,85.9,46.7,70.2,9.1,4.8,2.43,Satisfactory,2023,2023-02
2023-02-19,Pune,Maharashtra,73.0,41.8,51.1,12.5,3.0,3.69,Satisfactory,2023,2023-02
2023-02-20,Pune,Maharashtra,82.8,35.0,61.8,7.7,4.7,4.37,Satisfactory,2023,2023-02
2023-02-21,Pune,Maharashtra,87.9,47.1,50.4,10.5,5.1,2.36,Satisfactory,2023,2023-02
2023-02-22,Pune,Maharashtra,75.7,41.1,60.8,7.9,4.4,3.97,Satisfactory,2023,2023-02
2023-02-23,Pune,Maharashtra,62.3,34.2,36.0,11.2,4.8,3.65,Satisfactory,2023,2023-02
2023-02-24,Pune,Maharashtra,69.2,33.5,55.3,12.7,2.8,1.46,Satisfactory,2023,2023-02
2023-02-25,Pune,Maharashtra,85.0,42.6,64.8,13.9,5.0,1.89,Satisfactory,2023,2023-02
2023-02-26,Pune,Maharashtra,73.2,37.7,59.2,11.5,4.9,2.99,Satisfactory,2023,2023-02
2023-02-27,Pune,Maharashtra,75.1,37.9,64.7,13.5,4.7,1.88,Satisfactory,2023,2023-02
2023-02-28,Pune,Maharashtra,85.3,39.2,47.6,9.9,5.0,4.46,Satisfactory,2023,2023-02
2023-03-01,Pune,Maharashtra,67.5,29.9,52.8,11.1,5.0,3.96,Satisfactory,2023,2023-03
2023-03-02,Pune,Maharashtra,73.6,43.7,54.2,12.5,3.1,1.66,Satisfactory,2023,2023-03
2023-03-03,Pune,Maharashtra,86.5,52.4,82.0,16.6,5.7,3.26,Satisfactory,2023,2023-03
2023-03-04,Pune,Maharashtra,72.2,37.8,63.3,13.5,5.6,3.55,Satisfactory,2023,2023-03
2023-03-05,Pune,Maharashtra,77.6,47.3,57.5,12.2,5.5,2.9,Satisfactory,2023,2023-03
2023-03-06,Pune,Maharashtra,73.0,42.3,43.4,10.1,4.0,3.46,Satisfactory,2023,2023-03
2023-03-07,Pune,Maharashtra,69.6,31.9,59.9,9.0,5.0,2.51,Satisfactory,2023,2023-03
2023-03-08,Pune,Maharashtra,78.7,44.3,59.8,15.1,3.7,2.72,Satisfactory,2023,2023-03
2023-03-09,Pune,Maharashtra,65.1,33.1,44.0,7.2,3.7,3.88,Satisfactory,2023,2023-03
2023-03-10,Pune,Maharashtra,82.6,35.6,53.4,9.0,5.7,3.34,Satisfactory,2023,2023-03
2023-03-11,Pune,Maharashtra,83.4,37.7,59.0,7.4,3.0,2.13,Satisfactory,2023,2023-03
2023-03-12,Pune,Maharashtra,69.0,31.9,52.4,5.5,2.7,1.86,Satisfactory,2023,2023-03
2023-03-13,Pune,Maharashtra,65.6,28.0,61.9,9.9,4.5,3.46,Satisfactory,2023,2023-03
2023-03-14,Pune,Maharashtra,67.4,36.4,56.1,10.5,4.2,3.85,Satisfactory,2023,2023-03
2023-03-15,Pune,Maharashtra,66.6,26.8,59.0,8.9,5.0,2.43,Satisfactory,2023,2023-03
2023-03-16,Pune,Maharashtra,64.3,31.3,46.9,9.9,4.4,2.19,Satisfactory,2023,2023-03
2023-03-17,Pune,Maharashtra,60.4,31.0,46.4,11.3,4.5,2.39,Satisfactory,2023,2023-03
2023-03-18,Pune,Maharashtra,77.9,30.1,69.2,6.2,4.2,1.62,Satisfactory,2023,2023-03
2023-03-19,Pune,Maharashtra,85.7,40.2,78.9,13.4,5.3,3.0,Satisfactory,2023,2023-03
2023-03-20,Pune,Maharashtra,58.5,22.8,49.4,9.7,3.3,2.14,Satisfactory,2023,2023-03
2023-03-21,Pune,Maharashtra,89.2,49.1,72.5,16.8,5.4,1.84,Satisfactory,2023,2023-03
2023-03-22,Pune,Maharashtra,75.1,39.7,59.7,6.6,3.9,3.46,Satisfactory,2023,2023-03
2023-03-23,Pune,Maharashtra,78.8,45.8,47.0,12.1,4.7,2.53,Satisfactory,2023,2023-03
2023-03-24,Pune,Maharashtra,75.8,32.2,47.7,7.7,5.3,1.97,Satisfactory,2023,2023-03
2023-03-25,Pune,Maharashtra,64.0,35.3,39.2,5.3,3.1,2.06,Satisfactory,2023,2023-03
2023-03-26,Pune,Maharashtra,65.4,31.1,55.7,5.3,2.1,1.98,Satisfactory,2023,2023-03
2023-03-27,Pune,Maharashtra,89.0,44.9,69.1,13.3,5.6,2.0,Satisfactory,2023,2023-03
2023-03-28,Pune,Maharashtra,69.6,36.8,58.3,8.2,5.5,1.8,Satisfactory,2023,2023-03
2023-03-29,Pune,Maharashtra,75.2,40.6,67.7,13.5,3.6,3.63,Satisfactory,2023,2023-03
2023-03-30,Pune,Maharashtra,78.8,30.9,57.9,15.2,3.4,1.73,Satisfactory,2023,2023-03
2023-03-31,Pune,Maharashtra,54.2,25.5,42.4,8.4,2.8,2.18,Satisfactory,2023,2023-03
2023-04-01,Pune,Maharashtra,79.7,49.3,74.4,13.1,3.0,2.74,Satisfactory,2023,2023-04
2023-04-02,Pune,Maharashtra,67.3,41.0,50.1,12.3,2.1,2.51,Satisfactory,2023,2023-04
2023-04-03,Pune,Maharashtra,79.1,43.3,70.8,12.1,3.1,4.38,Satisfactory,2023,2023-04
2023-04-04,Pune,Maharashtra,59.8,29.4,49.6,8.0,4.4,2.21,Satisfactory,2023,2023-04
2023-04-05,Pune,Maharashtra,71.0,36.9,45.1,10.1,2.9,2.06,Satisfactory,2023,2023-04
2023-04-06,Pune,Maharashtra,66.5,27.4,40.1,13.1,3.4,2.41,Satisfactory,2023,2023-04
2023-04-07,Pune,Maharashtra,57.2,25.4,43.2,8.7,2.9,2.05,Satisfactory,2023,2023-04
2023-04-08,Pune,Maharashtra,71.5,42.2,42.7,11.3,2.2,3.24,Satisfactory,2023,2023-04
2023-04-09,Pune,Maharashtra,70.2,34.5,52.4,10.6,4.7,3.45,Satisfactory,2023,2023-04
2023-04-10,Pune,Maharashtra,79.9,39.8,66.1,11.2,6.3,4.59,Satisfactory,2023,2023-04
2023-04-11,Pune,Maharashtra,62.8,28.1,44.2,8.3,2.2,2.27,Satisfactory,2023,2023-04
2023-04-12,Pune,Maharashtra,74.7,44.3,41.5,13.1,4.1,2.11,Satisfactory,2023,2023-04
2023-04-13,Pune,Maharashtra,73.6,36.8,65.3,9.7,5.9,3.29,Satisfactory,2023,2023-04
2023-04-14,Pune,Maharashtra,50.2,19.2,39.9,7.5,2.8,2.08,Satisfactory,2023,2023-04
2023-04-15,Pune,Maharashtra,68.2,39.8,46.2,10.0,4.4,1.94,Satisfactory,2023,2023-04
2023-04-16,Pune,Maharashtra,70.8,27.8,63.5,13.6,4.9,2.62,Satisfactory,2023,2023-04
2023-04-17,Pune,Maharashtra,72.1,44.6,43.2,10.4,2.8,2.71,Satisfactory,2023,2023-04
2023-04-18,Pune,Maharashtra,62.9,38.0,43.9,5.3,3.9,2.17,Satisfactory,2023,2023-04
2023-04-19,Pune,Maharashtra,81.2,33.9,75.1,12.7,6.3,3.52,Satisfactory,2023,2023-04
2023-04-20,Pune,Maharashtra,53.9,29.4,35.8,4.5,3.6,1.75,Satisfactory,2023,2023-04
2023-04-21,Pune,Maharashtra,77.9,39.9,67.0,12.8,3.7,3.89,Satisfactory,2023,2023-04
2023-04-22,Pune,Maharashtra,71.0,39.0,63.6,12.9,3.4,4.24,Satisfactory,2023,2023-04
2023-04-23,Pune,Maharashtra,76.2,29.5,72.0,8.3,4.0,4.22,Satisfactory,2023,2023-04
2023-04-24,Pune,Maharashtra,61.3,32.7,51.0,5.0,3.2,2.42,Satisfactory,2023,2023-04
2023-04-25,Pune,Maharashtra,61.8,27.5,47.5,6.1,2.9,3.0,Satisfactory,2023,2023-04
2023-04-26,Pune,Maharashtra,71.6,28.5,58.8,13.4,4.0,2.84,Satisfactory,2023,2023-04
